,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
194.,GIOVANNI CRESPI S.P.A.,VIA PASUBIO 38,LEGNANO MILANO,Italy,2016,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,172,164,160,220,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"1,116","1,163","1,180","1,292"
373.,GIUSTINO DI MUZIO S.R.L.,VIA NAZIONI UNITE 2,ALANNO,Italy,6820,n.a.,1,1,1,1,1,1,1,1,1,n.a.,5,7,7,7,7,8,n.a.,n.a.,6
288.,GLAXOSMITHKLINE S.P.A.,VIA ALEXANDER FLEMING 2,VERONA,Italy,4646,n.a.,646,635,708,846,840,904,"1,033","1,136","1,119",n.a.,908,899,936,967,"1,058","1,176","1,703","2,092","2,236"
505.,GLOBAL MANAGEMENT Y CONSULTING S A S,2 66 EN 01 P 03,SANTA MARTA,Colombia,7022,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
904.,GNL ITALIA SPA,PZA SANTA BARBARA 7,SAN DONATO MILANESE,Italy,5222,n.a.,21,29,28,31,35,45,42,42,38,n.a.,72,72,75,78,78,71,76,n.a.,90
135.,GOLD ART CERAMICA S.P.A.,VIA GIARDINI NORD 231/233,PAVULLO NEL FRIGNANO,Italy,2331,n.a.,78,70,70,65,70,70,66,60,65,n.a.,302,307,323,260,316,294,322,275,276
298.,GOLDEN LADY COMPANY SOCIETA' PER AZIONI,VIA GIACOMO LEOPARDI 3/5,CASTIGLIONE DELLE STIVIERE,Italy,1431,n.a.,233,294,341,355,424,445,435,406,472,n.a.,"1,253","2,792","2,947","2,434","2,193","2,568","2,650","2,722","2,840"
125.,GRAL INDUSTRIALE S.R.L. IN LIQUIDAZIONE,VIA CHIAVICA DI LEGNO S.N.,ALFONSINE,Italy,2332,n.a.,n.a.,1,1,4,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9,8,9,10,n.a.,n.a.,n.a.,n.a.
715.,GRANAROLO FRANCE,28 PLACE SAINT THIEBAULT,METZ,France,4633,n.a.,n.a.,7,2,1,n.a.,2,2,2,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,13,n.a.,n.a.
211.,GRANITIFIANDRE SOCIETA' PER AZIONI,VIA RADICI NORD 112,CASTELLARANO,Italy,2331,n.a.,293,298,241,204,213,105,n.a.,108,138,n.a.,898,896,914,844,874,438,n.a.,449,443
410.,GRANITO FORTE S.P.A.,CNT ZONA INDUSTRIALE 7,FRESAGRANDINARIA,Italy,2331,n.a.,45,43,40,36,35,34,36,30,30,n.a.,211,127,130,131,110,70,80,79,74
226.,GRASTIM J.V. S.R.L.,VIA NUOVA MARINA 5,NAPOLI,Italy,3320,n.a.,25,23,21,22,14,18,18,13,8,n.a.,20,17,15,16,14,10,n.a.,n.a.,n.a.
881.,GRAZIELLA S.P.A.,VIA PROVINCIALE SARNO-NOCERA 6,SAN VALENTINO TORIO,Italy,1039,n.a.,9,12,11,7,7,10,9,8,11,n.a.,52,17,14,12,12,14,13,17,18
812.,GRECI - INDUSTRIA ALIMENTARE - SOCIETA' PER AZIONI,VIA TRAVERSANTE 58,PARMA,Italy,4639,n.a.,73,72,72,60,74,82,78,83,86,n.a.,198,189,130,326,354,390,n.a.,173,213
602.,GRUP.PA. - S.R.L.,VIA DANIMARCA 1,FOGGIA,Italy,2352,n.a.,n.a.,1,2,2,2,2,3,3,3,n.a.,n.a.,9,10,10,10,10,n.a.,14,17
67.,GRUPPO C.B.S. S.R.L.,STR CIRCONDARIALE NORD EST S.N.,SASSUOLO,Italy,2320,n.a.,23,12,22,32,30,39,46,50,68,n.a.,38,102,162,185,186,222,238,265,302
235.,GRUPPO CERAMICHE GRESMALT S.P.A.,STS 467 45,CASALGRANDE,Italy,2331,n.a.,119,100,88,84,93,73,66,61,71,n.a.,334,318,311,319,321,344,256,243,236
401.,GRUPPO CERAMICHE RICCHETTI S.P.A.,STRADA DELLE FORNACI 20,MODENA,Italy,2331,n.a.,168,185,189,188,192,195,200,198,245,n.a.,"1,072","1,162","1,284","1,415","1,493","1,559","1,646","1,789","1,945"
791.,GRUPPO CORDENONS S.P.A.,VIA NICCOLO' MACHIAVELLI 38,MILANO,Italy,1712,n.a.,86,87,84,74,74,74,78,58,83,n.a.,273,268,264,258,257,264,273,258,265
903.,GRUPPO MAURO SAVIOLA S.R.L.,VLE LOMBARDIA 29,VIADANA,Italy,1621,n.a.,260,259,247,242,243,288,0,n.a.,n.a.,n.a.,596,615,642,673,690,724,n.a.,n.a.,n.a.
774.,GRUPPO ROMANI S.P.A.,VIA ALESSANDRO VOLTA 9 23/25,CASALGRANDE,Italy,2331,n.a.,n.a.,98,99,101,114,116,98,91,103,n.a.,n.a.,475,536,564,578,521,461,462,443
797.,GRUPPO SERENI SRL,VIA CADEFERRO 60,MARTIGNANA DI PO,Italy,0812,n.a.,1,4,4,5,7,9,8,7,10,n.a.,4,28,33,36,46,55,57,61,61
828.,GRUPPO STABILA S.R.L.,VIA CAPITERLINA 141,ISOLA VICENTINA,Italy,2332,n.a.,n.a.,n.a.,n.a.,14,24,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,49,47,n.a.,n.a.,n.a.,n.a.
11.,GRUPPO TROMBINI SRL IN LIQUIDAZIONE,VIA CLASSICANA 313,RAVENNA,Italy,1621,n.a.,2,0,2,31,8,n.a.,n.a.,n.a.,n.a.,n.a.,3,3,136,268,280,n.a.,n.a.,n.a.,n.a.
609.,GUERRATO S.P.A.,VLE DELLE INDUSTRIE 8,ROVIGO,Italy,4322,n.a.,89,91,95,111,96,84,103,82,75,n.a.,263,245,196,213,249,224,234,218,204
359.,HANS ZIPPERLE - S.P.A.,VIA MAX VALIER 3,MERANO,Italy,1032,67,73,62,68,62,68,54,50,57,80,191,190,188,176,177,175,169,169,179,180
785.,HEINEKEN ITALIA SPA,LOC AUTOPORTO 11,POLLEIN,Italy,1105,n.a.,817,853,812,787,818,792,766,736,780,n.a.,"1,017",970,962,974,961,942,909,932,941
51.,HEINZ ITALIA S.P.A.,STR MIGLIARA 45,LATINA,Italy,6920,n.a.,344,370,400,275,446,447,23,23,26,n.a.,547,717,763,905,966,809,104,103,116
763.,HENKEL ITALIA OPERATIONS S.R.L.,VIA CARLO AMORETTI 78,MILANO,Italy,2010,n.a.,673,"1,002",970,995,"1,083","1,087","1,042",993,854,n.a.,504,"1,046","1,086","1,156","1,209","1,233","1,298","1,356","1,314"
855.,HERA SPA,VIALE CARLO BERTI PICHAT 2/4,BOLOGNA,Italy,3513,n.a.,"4,864","4,818","4,514","4,851","4,696","4,316","3,879","4,287","3,789",n.a.,"8,374","8,426","4,189","8,219","6,539","6,513","6,516","6,481","6,749"
229.,HEXION ITALIA S.R.L.,VIA GIUSEPPE MAZZINI 104,SOLBIATE OLONA,Italy,2059,n.a.,65,66,77,76,61,65,57,38,70,n.a.,164,152,151,150,145,142,137,140,145
420.,HIGH POWER S.P.A.,CSO STATI UNITI 53,TORINO,Italy,2821,n.a.,19,20,18,21,22,22,25,8,6,n.a.,13,13,13,14,14,14,39,n.a.,n.a.
429.,HOLCIM (ITALIA) S.P.A.,CSO MAGENTA 56,MILANO,Italy,7010,n.a.,119,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,326,n.a.,363,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,666
837.,HPS SRL,VLE ANTONIO CIAMARRA 259,ROMA,Italy,8299,n.a.,n.a.,16,5,0,0,0,0,0,0,n.a.,n.a.,28,28,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
185.,HUNTSMAN P&A ITALY S.R.L.,LOC CASONE SNC,SCARLINO,Italy,2013,n.a.,315,235,250,243,286,305,230,175,163,n.a.,309,359,375,357,368,365,751,385,391
711.,HUNTSMAN PIGMENTS S.P.A.,VIA GUGLIELMO REISS ROMOLI 44/12,TORINO,Italy,2059,n.a.,65,75,76,79,62,69,64,52,51,n.a.,221,228,205,196,186,181,178,162,174
601.,HUVEPHARMA ITALIA SOCIETA' A RESPONSABILITA' LIMITATA,VIA ROBERTO LEPETIT 142,GARESSIO,Italy,2110,n.a.,25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
301.,I.C.A.B. S.R.L.,VIA CARDINALE PORTANOVA 162,REGGIO DI CALABRIA,Italy,4637,n.a.,0,n.a.,0,0,0,0,0,0,1,n.a.,3,n.a.,4,4,4,4,3,3,5
778.,I.C.O. INDUSTRIA CARTONE ONDULATO S.R.L.,VIA MARISA BELLISARIO 460,PIANELLA,Italy,1721,n.a.,73,71,82,61,54,60,52,50,58,n.a.,328,340,344,345,194,n.a.,170,166,171
815.,IBS- S.R.L.,VIA STATONIA 19,ROMA,Italy,4120,n.a.,1,1,1,1,2,1,2,1,2,n.a.,4,4,4,4,4,3,n.a.,n.a.,4
238.,ICARLI S.R.L.,VIA ANGELO VELO 3,FONTANIVA,Italy,4690,n.a.,0,1,0,0,0,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
714.,IDEAL CART S.P.A.,VIA MURILLO,SERMONETA,Italy,1712,n.a.,19,20,19,18,16,20,18,17,19,n.a.,24,24,27,29,29,29,28,39,26
796.,IDEAL STANDARD INDUSTRIALE S.R.L.,VIA DOMODOSSOLA 19,MILANO,Italy,2814,n.a.,69,66,73,76,78,81,84,101,125,n.a.,886,861,"1,222","1,304","1,308","1,408",n.a.,"1,547","1,641"
311.,IDROBLINS S.R.L.,VIA MONVISO 2,SALUZZO,Italy,3511,n.a.,14,14,14,15,14,14,5,11,12,n.a.,18,19,18,18,18,17,17,16,16
198.,IES ITALIANA ENERGIA E SERVIZI S.P.A.,STR CIPATA 79,MANTOVA,Italy,1920,n.a.,"1,581","1,957","1,891","3,113","3,383","3,079","2,500","2,015","2,455",n.a.,120,221,264,400,420,428,433,400,394
845.,ILA LATERIZI S.R.L.,VIA MELO DA BARI 227,BARI,Italy,2332,n.a.,7,6,5,5,1,n.a.,n.a.,n.a.,n.a.,n.a.,55,57,58,64,63,n.a.,n.a.,n.a.,n.a.
116.,ILAS ALVEOLATER S.R.L. IN LIQUIDAZIONE,VIA SAN ROCCO 45,LUCERA,Italy,2332,n.a.,0,0,n.a.,0,4,4,5,7,9,n.a.,1,1,n.a.,38,40,40,41,43,40
861.,INALCA SOCIETA' PER AZIONI,VIA SPILAMBERTO 30/C,CASTELVETRO DI MODENA,Italy,1010,n.a.,"1,756","1,490","1,511","1,555","1,590","1,440","1,235","1,171","1,172",n.a.,"4,801","3,193","2,832","2,791","2,695","2,548","2,367","2,325","2,085"
340.,INDENA SPA,VLE ORTLES 12,MILANO,Italy,2120,n.a.,172,155,142,126,132,128,102,111,118,n.a.,476,464,469,472,453,455,459,476,493
654.,INDUSTRIA CALCE CASERTANA S.R.L.,VIA SALVO D'ACQUISTO,CURTI,Italy,2352,n.a.,n.a.,11,12,10,12,13,10,7,10,n.a.,n.a.,51,48,53,52,52,44,37,39
853.,INDUSTRIA CALCE FRANCESCO VOZZA S.R.L.,VIA APPIA ANTICA 12,CASAGIOVE,Italy,2352,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,0,0,1,n.a.,n.a.,n.a.,n.a.,n.a.,2,3,7,n.a.,6
501.,INDUSTRIA CARTARIA PIERETTI S.P.A.,VIA DEL FANUCCIO 128,CAPANNORI,Italy,1712,n.a.,55,53,51,53,51,55,46,35,44,n.a.,110,110,107,107,107,101,98,96,92
197.,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,VIA CAORSANA 14,PIACENZA,Italy,2351,n.a.,130,131,136,135,145,180,179,220,264,n.a.,381,418,470,481,497,527,550,572,595
770.,INDUSTRIA CHIMICA VALENZANA - I.C.V. S.P.A.,VIA DESMAN 428,BORGORICCO,Italy,2014,n.a.,7,3,7,13,15,15,9,11,12,n.a.,26,28,29,29,30,34,35,37,39
623.,INDUSTRIA ITALIANA LATERIZI S.R.L.,VIA DON PRIMO MAZZOLARI 30,SIRMIONE,Italy,2332,n.a.,0,0,2,3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3,33,n.a.,n.a.,n.a.,n.a.,n.a.
7.,INDUSTRIE CARTARIE TRONCHETTI FRANCE,100 RUE DES CAMELIAS,PANNES,France,1722,n.a.,115,102,94,85,68,20,0,0,0,n.a.,n.a.,n.a.,163,150,n.a.,n.a.,3,n.a.,n.a.
29.,INDUSTRIE CERAMICHE PIEMME S.P.A.,VIA DEL CROCIALE 42/44,FIORANO MODENESE,Italy,2331,n.a.,100,94,88,91,85,85,80,71,77,n.a.,338,334,337,338,361,368,360,281,169
914.,INDUSTRIE MATILDICHE S.R.L.,STS 467 45,CASALGRANDE,Italy,2331,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,56,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
779.,INDUSTRIE PICA S.P.A. - IN LIQUIDAZIONE,STR DI MONTEFELTRO 83,PESARO,Italy,2332,n.a.,7,13,15,18,17,31,35,41,56,n.a.,49,186,204,244,278,299,331,387,434
880.,INDUSTRIE RIUNITE ODOLESI I.R.O. S.P.A.,VIA BRESCIA 12,ODOLO,Italy,2410,n.a.,132,134,139,164,192,193,161,109,266,n.a.,187,197,210,214,216,214,218,226,227
876.,INEOS MANUFACTURING ITALIA S.P.A.,VIA PIAVE 6,ROSIGNANO MARITTIMO,Italy,4669,n.a.,32,31,34,34,36,35,36,35,38,n.a.,180,180,185,194,193,195,193,186,185
454.,INFINEUM ITALIA S.R.L.,STR DI SCORRIMENTO 2,VADO LIGURE,Italy,2059,n.a.,965,935,889,869,838,719,614,513,531,n.a.,209,201,197,195,199,201,197,197,197
795.,INNOVATEC S.P.A.,VIA PRIVATA BENSI GIOVANNI 12/3,MILANO,Italy,3512,n.a.,44,25,21,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,62,91,53,50,n.a.,n.a.,n.a.,n.a.,n.a.
895.,IPLOM S.P.A.,VIA CARLO NAVONE 3/B,BUSALLA,Italy,1920,n.a.,326,772,"1,010","1,190","1,767","1,709","1,107",710,"1,083",n.a.,246,252,254,253,254,257,259,214,217
477.,IREN AMBIENTE S.P.A.,STR BORGOFORTE 22,PIACENZA,Italy,3821,n.a.,258,253,170,97,97,107,58,11,12,n.a.,639,588,363,151,176,188,189,75,75
734.,IREN ENERGIA S.P.A.,CSO SVIZZERA 95,TORINO,Italy,7110,n.a.,884,769,773,958,892,744,654,606,560,n.a.,505,539,460,439,373,373,424,483,492
132.,IRENE S.R.L. IN LIQUIDAZIONE,VIA BISCEGLIE 95,MILANO,Italy,3511,n.a.,0,n.a.,13,1,2,8,57,37,48,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
475.,ISAB S.R.L.,STS EX 114 SNC,PRIOLO GARGALLO,Italy,1920,n.a.,"3,445","3,846","5,471","2,177","2,248","2,144","1,940","1,411",99,n.a.,"1,066","1,070",998,929,953,"1,019","1,095","1,071","1,071"
361.,ISTITUTO POLIGRAFICO E ZECCA DELLO STATO - SOCIETA' PER AZIONI IN BREVE IPZS S.P.A.,VIA SALARIA 691,ROMA,Italy,1812,n.a.,n.a.,368,381,368,404,481,485,506,551,n.a.,n.a.,"1,746","1,856","1,805","1,858","1,931","2,183","2,426","2,549"
768.,ITAL BIO GREEN S.R.L.,CNT ROSA MARINA -GRAND HOTEL SNC,OSTUNI,Italy,5600,n.a.,2,2,2,2,2,2,2,8,10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5,4
175.,ITAL GREEN ENERGY S.R.L.,VIA ORTI 1/A,SAN PIETRO DI MORUBIO,Italy,3511,n.a.,193,198,199,213,249,263,241,167,144,n.a.,13,13,13,16,17,17,19,19,19
755.,ITAL GREEN OIL S.R.L.,VIA ORTI 1/A,SAN PIETRO DI MORUBIO,Italy,1041,n.a.,93,86,85,76,64,1,2,13,11,n.a.,41,36,34,31,25,11,5,10,14
56.,ITALCALCE S.R.L.,CNT SALISANO 1,TERRACINA,Italy,0811,n.a.,3,4,4,5,5,6,6,6,6,n.a.,23,22,23,25,27,28,n.a.,n.a.,n.a.
820.,ITALCEMENTI S.P.A.,VIA G CAMOZZI 124,BERGAMO,Italy,2351,n.a.,n.a.,"4,332","4,188","4,277","4,525","4,758","4,825","5,041","5,836",n.a.,n.a.,"17,525","17,779","18,434","18,886","19,896","20,763","21,155","22,243"
88.,ITALFOND S.P.A.,VIA INDUSTRIALE 1,BAGNOLO MELLA,Italy,2410,n.a.,92,110,117,114,135,129,116,74,129,n.a.,128,126,126,113,110,101,91,87,80
693.,ITALGEN S.P.A.,VIA SAN BERNARDINO 149/A,BERGAMO,Italy,3511,n.a.,57,68,73,80,82,58,48,47,61,n.a.,96,93,91,96,100,97,95,98,113
746.,ITALGHISA S.P.A.,VIA ANTONIO GRAMSCI 184,BAGNOLO MELLA,Italy,4672,n.a.,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
909.,ITALGRANITI GROUP - S.P.A.,VIA RADICI IN PIANO 355,FORMIGINE,Italy,2331,n.a.,79,75,72,68,83,88,5,0,n.a.,n.a.,226,221,210,208,221,226,n.a.,n.a.,n.a.
488.,ITALIA ZUCCHERI S.P.A.,VIA MORA 56,MINERBIO,Italy,1081,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,127,155,151,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,196,251,351
317.,ITALIAN BIO PRODUCTS S.R.L.,SVC RIBROCCA 11,TORTONA,Italy,2059,n.a.,26,23,16,9,1,0,0,0,0,n.a.,106,77,68,51,43,n.a.,n.a.,n.a.,n.a.
337.,ITALIAN FOOD S.P.A. IN LIQUIDAZIONE,VIA SAN QUINTINO 28,TORINO,Italy,1072,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,14,13,13,14,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,107,130,153,n.a.
223.,ITALIANA COKE S.R.L.,VIA SAN VINCENZO 2,GENOVA,Italy,1910,127,86,97,106,143,171,181,117,164,100,229,231,234,235,235,229,220,n.a.,219,216
627.,ITS ARTEA S.R.L.,PZA DELLA CONCILIAZIONE 2,MILANO,Italy,1392,n.a.,3,4,5,5,7,10,10,9,5,n.a.,3,4,4,6,7,14,40,56,58
308.,J.P.INDUSTRIES S.P.A.,VIA DANTE ALIGHIERI 284,FABRIANO,Italy,2751,n.a.,28,26,26,33,26,0,2,0,0,n.a.,685,686,695,705,354,1,n.a.,n.a.,n.a.
161.,JESI ENERGIA S.P.A., FORO BUONAPARTE 31,MILANO,Italy,4120,n.a.,0,0,0,2,8,17,182,95,130,n.a.,n.a.,1,7,13,16,16,17,17,15
544.,JINDAL SAW ITALIA SPA,VIA KARL LUDWIG VON BRUCK 32,TRIESTE,Italy,2451,n.a.,25,23,18,18,15,39,0,n.a.,n.a.,n.a.,74,75,102,109,211,108,n.a.,n.a.,n.a.
856.,KAUPE AVIATION LTD,C/O ARNOLD LEGAL AG,ZUG,Switzerland,6499,n.a.,n.a.,1,0,4,0,11,10,n.a.,n.a.,4,4,4,4,4,4,n.a.,n.a.,n.a.,n.a.
910.,KIMBERLY-CLARK S.R.L.,VIA ERNESTO LUGARO 15,TORINO,Italy,1722,n.a.,186,185,197,223,247,242,241,245,286,n.a.,398,393,376,502,569,572,578,617,619
274.,KLOPMAN INTERNATIONAL S.R.L.,VIA ARMANDO VONA 34,FROSINONE,Italy,1310,119,119,n.a.,117,116,105,139,103,78,135,382,379,n.a.,386,402,424,427,453,494,n.a.
117.,KME ITALY S.P.A.,VIA GIORGIO SAVIANE 6,FIRENZE,Italy,2444,n.a.,425,337,395,454,545,625,658,448,664,n.a.,581,873,939,985,"1,195","1,210","1,210",n.a.,"1,278"
231.,KNAUF DI KNAUF S.R.L. S.A.S.,VIA LIVORNESE 20,CASTELLINA MARITTIMA (PI),Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
598.,KND AIRCRAFT LEASING LLP,GROUND FLOOR,WILMSLOW,United Kingdom,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
868.,KROTON GRES 2000 INDUSTRIE CERAMICHE S.R.L.,NAPO TORRIANI 1,MI146,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
138.,LA CESENATE CONSERVE ALIMENTARI S.P.A.,VIA CERVESE 364,CESENA,Italy,1039,n.a.,40,37,32,28,26,26,24,21,23,n.a.,32,30,28,28,26,28,33,24,22
105.,LA DORIA S.P.A.,VIA NAZIONALE 320,ANGRI,Italy,1039,n.a.,663,759,642,617,590,499,453,456,460,n.a.,328,755,457,394,365,328,315,n.a.,n.a.
347.,LA PERLA CONSERVE S.R.L. IN LIQUIDAZIONE,VIA BATTIMELLI 26,SANT'ANTONIO ABATE,Italy,1039,n.a.,n.a.,-15,-1,17,36,50,18,17,2,n.a.,n.a.,8,38,21,27,48,41,n.a.,n.a.
884.,LA TORRENTE SRL.,VIA PALUDICELLA 3,SANT'ANTONIO ABATE,Italy,1039,n.a.,22,22,22,22,19,21,19,20,21,n.a.,65,97,95,94,89,89,87,79,n.a.
224.,LACTO SIERO ITALIA S.P.A.,VIA FLAVIO GIOIA 8,MILANO,Italy,1051,n.a.,32,36,54,58,58,45,33,16,29,n.a.,58,59,59,57,56,54,54,47,46
110.,LAMBERTI S.P.A.,VIA PIAVE 18,ALBIZZATE,Italy,2059,n.a.,456,515,551,557,472,409,382,289,390,n.a.,"1,366","1,342","1,341","1,325","1,234","1,168","1,193","1,193","1,250"
228.,LAMINAM S.P.A.,VIA GHIAROLA NUOVA 258,FIORANO MODENESE,Italy,2331,n.a.,71,48,42,32,27,26,20,12,20,n.a.,251,135,112,108,108,95,86,91,85
764.,LAMINAZIONE ACCIAI SPECIALI S.P.A.,VIA MICHELANGELO BUONARROTI 5,GHEDI,Italy,2434,n.a.,23,22,23,26,62,47,31,11,45,n.a.,45,46,46,48,48,50,61,64,66
321.,LAMINAZIONE SOTTILE SPA,"AVENIDA DIAGONAL, 640 3",BARCELONA,Spain,4672,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
443.,LANEROSSI FILATI S.R.L.,VLE TRIESTE 62,MONTECCHIO MAGGIORE,Italy,1310,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
216.,LATERIFICIO MERIDIONALE SRL,VIA PER PIETRAMONTECORVINO KM. 0,LUCERA,Italy,2332,n.a.,4,4,5,6,6,6,7,8,8,n.a.,24,24,22,18,27,27,n.a.,28,n.a.
920.,LATERIZI FAUCI PRODUZIONE S.R.L.,VIA ENRICO ALBANESE 114,PALERMO,Italy,2332,n.a.,7,4,4,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,32,32,19,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
854.,LATERIZI REATO S.R.L.,VIA GUGLIELMO MARCONI 1130,SAN MARTINO DI VENEZZE,Italy,3511,n.a.,0,1,1,1,2,1,2,4,n.a.,n.a.,4,4,13,4,18,18,n.a.,n.a.,n.a.
560.,LATERIZI VALPESCARA - SOCIETA' A RESPONSABILITA' LIMITATA,VIA ATERNO 259,CHIETI,Italy,2332,n.a.,3,3,3,4,5,5,4,5,7,n.a.,21,21,22,23,23,23,n.a.,n.a.,n.a.
808.,LATERLITE S.P.A.,VIA VITTORIO VENETO 30,SOLIGNANO,Italy,2399,n.a.,61,62,61,65,69,78,81,83,92,n.a.,191,190,195,213,231,242,247,504,221
873.,LATERMONT S.R.L. IN LIQUIDAZIONE,VIA SAN ROCCO 45,LUCERA,Italy,2332,n.a.,0,0,0,0,4,5,3,6,7,n.a.,1,n.a.,1,29,29,33,28,29,29
309.,LATTERIA SORESINA SOCIETA' COOPERATIVA AGRICOLA,VIA DEI MILLE 13/17,SORESINA,Italy,1051,n.a.,325,314,329,316,298,n.a.,n.a.,n.a.,230,n.a.,554,537,523,511,475,n.a.,n.a.,n.a.,386
227.,LATTERIE VICENTINE SOCIETA' COOPERATIVA AGRICOLA,VIA SAN BENEDETTO 19,BRESSANVIDO,Italy,1051,n.a.,69,70,73,68,77,79,73,68,74,n.a.,102,102,97,94,105,109,121,120,124
234.,LAVERDA SPA,,,Italy,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
291.,LE DUE VALLI S.R.L.,STR ARGINE MEZZANO 34,OSTELLATO,Italy,1039,17,15,13,12,13,17,16,21,12,4,23,15,23,23,21,18,18,21,17,12
847.,LE SPECIALITA' ITALIANE S.R.L.,VLE ANTONIO GRAMSCI 17/B,NAPOLI,Italy,1039,n.a.,28,27,21,11,0,n.a.,n.a.,n.a.,n.a.,n.a.,77,77,102,151,n.a.,n.a.,n.a.,n.a.,n.a.
17.,LEALI STEEL S.P.A.,VIA PUISLE 4,BORGO VALSUGANA,Italy,2410,n.a.,n.a.,146,121,51,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,235,235,105,n.a.,n.a.,n.a.,n.a.,n.a.
207.,LEDOGA S.R.L.,VIA TORRE 7,SAN MICHELE MONDOVI,Italy,2012,n.a.,56,54,52,54,60,62,51,45,41,n.a.,97,87,117,114,88,78,71,73,59
699.,LENNAR CORP,SUITE 400,MIAMI,United States of America,4110,"10,673","10,296","8,955","6,232","4,365","3,161","2,307","2,365","2,076","3,595","9,111","8,335","7,749","6,825","5,741","4,722","4,062","4,087","3,835","4,913"
818.,LEONARDO ENERGIA SOCIETA' CONSORTILE A R.L.,VIA DELL'AEROPORTO DI FIUMICINO 32,FIUMICINO,Italy,3511,n.a.,21,23,25,27,29,24,22,17,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
